Instance Name, Truck Speed, Drone Speed, Number of Nodes, TSP Sol Cost, Arcs in Gaux, Triples, Gaux Ini Time, Gaux Building Time, Shortest Path Time, FSTSP Sol Cost, Average Time (ns)
singlecenter-alpha_3-95-n100.txt, 1, 0.333333, 100, 1384.74, 206, 106, 1061, 45804, 4065, 964.402, 69538
singlecenter-alpha_1-97-n100.txt, 1, 1, 100, 1524.19, 746, 788, 1067, 213194, 9181, 1205.24, 242047
singlecenter-65-n20.txt, 1, 0.5, 20, 710.576, 45, 25, 747, 10183, 1694, 441.999, 30408
singlecenter-103-n175.txt, 1, 0.5, 175, 1871.61, 391, 217, 1478, 89581, 8666, 1413.15, 118941
singlecenter-alpha_1-12-n375.txt, 1, 1, 375, 2866.82, 2526, 2708, 2204, 734281, 32092, 2265.39, 789032
singlecenter-alpha_1-16-n375.txt, 1, 1, 375, 2766.63, 2272, 2452, 2397, 693497, 30989, 2202.52, 749919
singlecenter-alpha_1-70-n20.txt, 1, 1, 20, 552.053, 91, 95, 719, 28231, 2202, 428.254, 49051
singlecenter-41-n9.txt, 1, 0.5, 9, 251.08, 25, 16, 634, 5988, 1244, 116.929, 25237
singlecenter-7-n500.txt, 1, 0.5, 500, 3266.02, 1114, 614, 5893, 247065, 24839, 2411.24, 305263
singlecenter-14-n6.txt, 1, 0.5, 6, 298.243, 18, 12, 694, 4272, 1075, 119.238, 23557
singlecenter-alpha_3-13-n375.txt, 1, 0.333333, 375, 2771.3, 772, 397, 2229, 168323, 16333, 2073.79, 205960
singlecenter-21-n7.txt, 1, 0.5, 7, 373.051, 13, 6, 709, 3142, 1021, 254.363, 22736
singlecenter-alpha_1-36-n8.txt, 1, 1, 8, 413.629, 36, 35, 800, 9418, 1142, 225.22, 28089
singlecenter-alpha_1-12-n6.txt, 1, 1, 6, 280.741, 21, 20, 773, 5878, 1075, 170.361, 24450
singlecenter-11-n375.txt, 1, 0.5, 375, 2771.74, 861, 487, 2236, 184950, 15350, 1946.16, 221414
singlecenter-alpha_1-18-n375.txt, 1, 1, 375, 2939.37, 2673, 2863, 2068, 710015, 32332, 2278.86, 763008
singlecenter-alpha_3-59-n10.txt, 1, 0.333333, 10, 551.203, 19, 9, 630, 3997, 1091, 351.195, 22069
singlecenter-alpha_3-29-n7.txt, 1, 0.333333, 7, 360.899, 13, 6, 781, 2891, 983, 211.687, 21496
singlecenter-alpha_1-55-n10.txt, 1, 1, 10, 401.397, 49, 51, 648, 12940, 1433, 354.053, 45096
singlecenter-107-n175.txt, 1, 0.5, 175, 2008.09, 383, 208, 1635, 145691, 8368, 1492.83, 175957
singlecenter-120-n250.txt, 1, 0.5, 250, 2263.09, 578, 329, 1668, 124211, 9622, 1617.43, 153575
singlecenter-alpha_1-67-n20.txt, 1, 1, 20, 652.007, 131, 135, 760, 35675, 2236, 503.192, 55584
singlecenter-alpha_1-41-n9.txt, 1, 1, 9, 251.08, 34, 35, 628, 9817, 1190, 181.766, 28313
singlecenter-alpha_3-109-n175.txt, 1, 0.333333, 175, 1936.95, 369, 194, 1285, 78677, 7384, 1288.07, 104945
singlecenter-alpha_1-1-n5.txt, 1, 1, 5, 287.525, 15, 14, 746, 4519, 866, 219.738, 22807
singlecenter-alpha_1-87-n75.txt, 1, 1, 75, 1216.75, 502, 537, 2879, 138374, 6387, 972.902, 165331
singlecenter-alpha_1-49-n9.txt, 1, 1, 9, 523.248, 34, 34, 594, 9808, 1171, 444.974, 28926
singlecenter-alpha_1-69-n20.txt, 1, 1, 20, 762.969, 123, 130, 679, 34924, 2095, 544.356, 55135
singlecenter-85-n75.txt, 1, 0.5, 75, 1119.62, 179, 104, 2913, 38261, 3751, 761.399, 62727
singlecenter-alpha_3-3-n375.txt, 1, 0.333333, 375, 2724.19, 787, 412, 2336, 233096, 13903, 1921.2, 273052
singlecenter-47-n9.txt, 1, 0.5, 9, 473.778, 20, 11, 603, 4550, 1125, 346.6, 23198
singlecenter-alpha_1-86-n75.txt, 1, 1, 75, 1325.73, 477, 507, 2993, 146617, 8075, 1073.34, 175990
singlecenter-alpha_1-92-n100.txt, 1, 1, 100, 1548.89, 618, 663, 1158, 233571, 8432, 1205.54, 261172
singlecenter-alpha_3-22-n7.txt, 1, 0.333333, 7, 371.149, 18, 11, 687, 4174, 1104, 131.998, 23034
singlecenter-alpha_1-72-n50.txt, 1, 1, 50, 871.664, 310, 329, 2780, 83734, 4802, 716.121, 108903
singlecenter-alpha_1-105-n175.txt, 1, 1, 175, 1899.35, 1164, 1248, 1303, 321290, 15578, 1486.92, 356541
singlecenter-alpha_3-49-n9.txt, 1, 0.333333, 9, 523.248, 17, 8, 648, 3611, 1025, 419.052, 22138
singlecenter-12-n375.txt, 1, 0.5, 375, 2866.82, 840, 465, 2170, 248634, 15229, 2055.21, 286168
singlecenter-alpha_3-24-n7.txt, 1, 0.333333, 7, 318.567, 13, 6, 763, 2954, 997, 201.184, 22038
singlecenter-alpha_3-19-n6.txt, 1, 0.333333, 6, 311.486, 11, 5, 660, 2536, 997, 244.295, 21313
singlecenter-alpha_3-18-n375.txt, 1, 0.333333, 375, 2939.37, 779, 404, 2091, 166066, 16089, 2024.09, 203180
